Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
10+220,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.004715,0.0314,0.178805,0.21492,Good,1,0,0,0.005299,0.005866,0.0064978,0.0176628,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.11994,77.03708,
10+230,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.008739,0.025464,0.167538,0.201741,Good,1,0,0,0.009929,0.004896,0.0084298,0.0232548,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.11998,77.03718,
10+240,0,0.074842,0,0.074842,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.112142,Good,1,0,0,0.009295,0.017705,0.139391,0.166391,Good,1,0,0,0.012471,0.007238,0.0106629,0.0303719,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12003,77.03727,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28299_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28301_Longitudinal_crack.jpg
10+250,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.003726,0.028765,0.152425,0.184916,Good,1,0,0,0.017227,0.009062,0.0097949,0.0360839,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12007,77.03736,
10+260,0.194635,0,0,0.194635,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.002063,0.04619,0.152126,0.200379,Good,1,0,0,0.012712,0.008752,0.0096319,0.0310959,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12011,77.03745,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28350_Alligator_crack.jpg
10+270,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.004007,0.053177,0.117112,0.174296,Good,1,0,0,0.010992,0.005476,0.0085949,0.0250629,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12016,77.03753,
10+280,0,0,0,0,N/A,0,0,0,0.180596,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.007544,0.056247,0.123432,0.187223,Good,1,0,0,0.005603,0.003992,0.0073963,0.0169913,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1202,77.03762,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28427_Potholes.jpg
10+290,0.062419,0,0,0.062419,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.17321,Good,1,0,0,0.015109,0.037009,0.119837,0.171955,Good,1,0,0,0.005165,0.002953,0.0079791,0.0160971,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12025,77.03771,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28441_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28451_Alligator_crack.jpg
10+300,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.086011,Good,1,0,0,0.005038,0.031306,0.147132,0.183476,Good,1,0,0,0.003826,0.003996,0.0063542,0.0141762,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12029,77.0378,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28478_Patch_work.jpg
10+310,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.008313,0.075906,0.190811,0.27503,Good,1,0,0,0.004887,0.004883,0.0087467,0.0185167,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12033,77.03789,
10+320,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.026844,0.066505,0.118977,0.212326,Good,1,0,0,0.005952,0.003248,0.0057907,0.0149907,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12038,77.03798,
10+330,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.045392,0.095242,0.095858,0.236492,Good,1,0,0,0.001649,0.00283,0.0047543,0.0092333,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12041,77.03806,
10+340,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.075231,0.116476,0.114048,0.305755,Good,1,0,0,0.006965,0.00594,0.007424,0.020329,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12045,77.03816,
10+350,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.100911,0.172889,0.176479,0.450279,Good,1,0,0,0.012754,0.006538,0.0089034,0.0281954,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12049,77.03825,
10+360,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.163417,0.16413,0.140868,0.468415,Good,1,0,0,0.009281,0.004893,0.010037,0.024211,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12052,77.03835,
10+370,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.112677,0.153501,0.146492,0.41267,Good,1,0,0,0.016134,0.009642,0.011713,0.037489,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12056,77.03844,
10+380,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.868684,Good,0,N/A,0,0,0,0.071816,0.033614,0.066879,0.172309,Good,1,0,0,0.024651,0.008605,0.0093603,0.0426163,Good,1,0,0,0.952826,Good,1,0,0,0,N/A,0,0,0,28.12059,77.03854,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28655_Shoving.jpg
10+390,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0,0.001484,0.077738,0.079222,Good,1,0,0,0.012785,0.007543,0.0088868,0.0292148,Good,1,0,0,0.070566,Good,1,0,0,0,N/A,0,0,0,28.12062,77.03863,
10+400,0.215273,0,0,0.215273,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.091412,Good,1,0,0,0,0.006929,0.079422,0.086351,Good,1,0,0,0.009761,0.006503,0.0081257,0.0243897,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12065,77.03873,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28712_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28720_Alligator_crack.jpg
10+410,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.000589,0.021364,0.146497,0.16845,Good,1,0,0,0.011869,0.007397,0.0118564,0.0311224,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12068,77.03882,
10+420,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.000151,0.020321,0.158373,0.178845,Good,1,0,0,0.007573,0.006094,0.0112876,0.0249546,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12071,77.03892,
10+430,0.175841,0,0,0.175841,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.047417,Good,1,0,0,0.001763,0.018885,0.158786,0.179434,Good,1,0,0,0.012433,0.010356,0.0135716,0.0363606,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12073,77.03902,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28779_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28783_Alligator_crack.jpg
10+440,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.005786,0.026554,0.141969,0.174309,Good,1,0,0,0.009229,0.005339,0.0109785,0.0255465,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12076,77.03912,
10+450,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.416763,Good,0,N/A,0,0,0,0.005327,0.030901,0.091865,0.128093,Good,1,0,0,0.004738,0.003992,0.0096105,0.0183405,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12078,77.03922,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28831_Shoving.jpg
10+460,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.002967,0.049482,0.110161,0.16261,Good,1,0,0,0.004452,0.001332,0.0050337,0.0108177,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1208,77.03931,
10+470,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.001477,0.025075,0.08461,0.111162,Good,1,0,0,0.008897,0.007118,0.0077328,0.0237478,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12082,77.03941,
10+480,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.127841,Good,1,0,0,0,0.012752,0.093137,0.105889,Good,1,0,0,0.004596,0.002985,0.0062307,0.0138117,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12084,77.03951,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28897_Patch_work.jpg
10+490,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.000149,0.018202,0.145964,0.164315,Good,1,0,0,0.012855,0.007386,0.0074038,0.0276448,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12086,77.03961,
10+500,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.150784,Good,1,0,0,0.014364,0.045661,0.15626,0.216285,Good,1,0,0,0.01661,0.009338,0.0081582,0.0341062,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12088,77.03971,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28934_Patch_work.jpg
10+510,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.026327,Good,1,0,0,0.017106,0.060565,0.144437,0.222108,Good,1,0,0,0.010367,0.004571,0.0097612,0.0246992,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1209,77.03981,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28966_Patch_work.jpg
10+520,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.281564,Good,0,N/A,0,0,0,0.015377,0.082533,0.138262,0.236172,Good,1,0,0,0.01068,0.004877,0.0082759,0.0238329,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12092,77.03991,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_28993_Shoving.jpg
10+530,0,0,0,0,N/A,0,0,0,0.03113,Good,1,0,0,0,0,N/A,0.136269,Good,1,0,0,0.013335,0.071157,0.113616,0.198108,Good,1,0,0,0.010092,0.009783,0.0099265,0.0298015,Good,1,0,0,0.026431,Good,1,0,0,0,N/A,0,0,0,28.12093,77.04001,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_29004_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_29008_Patch_work.jpg
10+540,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.021091,0.057705,0.112442,0.191238,Good,1,0,0,0.011673,0.008717,0.0073976,0.0277876,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12095,77.04011,
10+550,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.026336,0.071744,0.106111,0.204191,Good,1,0,0,0.005504,0.004754,0.0066825,0.0169405,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12097,77.04021,
