Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
0+470,0.272565,0,0,0.272565,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.033133,0.149193,0.186899,0.369225,Good,1,0,0,0.033435,0.016113,0.0202488,0.0697968,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18582,77.0729,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2475_Alligator_crack.jpg
0+480,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.271521,Good,0,N/A,0,0,0,0.037617,0.14781,0.184488,0.369915,Good,1,0,0,0.025411,0.016004,0.0192568,0.0606718,Good,1,0,0,0.311133,Good,1,0,0,0,N/A,0,0,0,28.18573,77.07289,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2496_Shoving.jpg
0+490,0.172347,0,0,0.172347,Good,1,0,0,0.019876,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.021041,0.159253,0.186931,0.367225,Good,1,0,0,0.021582,0.024038,0.0259606,0.0715806,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18565,77.07288,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2522_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2525_Potholes.jpg
0+500,0.315193,0,0.031598,0.346791,Good,1,0,0,0,N/A,0,0,0,0,0.931632,Good,0,N/A,0,0,0,0.027408,0.135028,0.143133,0.305569,Good,1,0,0,0.036814,0.01973,0.0212082,0.0777522,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18555,77.07287,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2542_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2552_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2555_Transverse_crack.jpg
0+510,0.179784,0,0,0.179784,Good,1,0,0,0.026096,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.033861,0.127988,0.178454,0.340303,Good,1,0,0,0.019053,0.013754,0.017882,0.050689,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18546,77.07286,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2565_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2584_Alligator_crack.jpg
0+520,0,0,0.059074,0.059074,Good,1,0,0,0.10373,Fair,0,1,0,0,0,N/A,0.141597,Good,1,0,0,0.042756,0.182133,0.180607,0.405496,Good,1,0,0,0.022578,0.012419,0.0221867,0.0571837,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18537,77.07284,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2603_Transverse_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2611_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2612_Potholes.jpg
0+530,0.257128,0,0,0.257128,Good,1,0,0,0,N/A,0,0,0,0,1.846433,Good,0,N/A,0,0,0,0.045554,0.170971,0.171284,0.387809,Good,1,0,0,0.015652,0.013782,0.0173154,0.0467494,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18529,77.07283,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2615_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2636_Shoving.jpg
0+540,0.127439,0,0,0.127439,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.106324,Good,1,0,0,0.05431,0.170447,0.168041,0.392798,Good,1,0,0,0.011715,0.009317,0.0125669,0.0335989,Good,1,0,0,0,N/A,0,0,0,1.537403,Fair,0,1,0,28.1852,77.07282,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2661_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2662_Patch_work.jpg
0+550,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.331475,Good,0,N/A,0,0,0,0.126351,0.171159,0.147507,0.445017,Good,1,0,0,0.016173,0.012319,0.014098,0.04259,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18511,77.07281,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2666_Shoving.jpg
0+560,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.160078,0.155343,0.107014,0.422435,Good,1,0,0,0.015948,0.014333,0.0140266,0.0443076,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18501,77.0728,
0+570,0.12194,0,0,0.12194,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.133947,0.147678,0.135428,0.417053,Good,1,0,0,0.01246,0.007263,0.0097729,0.0294959,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18493,77.07279,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2713_Alligator_crack.jpg
0+580,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.042402,0.148023,0.123388,0.313813,Good,1,0,0,0.004147,0.002515,0.0059032,0.0125652,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18484,77.07277,
0+590,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.513251,Good,0,N/A,0,0,0,0.037707,0.134084,0.122889,0.29468,Good,1,0,0,0.004871,0.002957,0.0051681,0.0129961,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18475,77.07276,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2766_Shoving.jpg
0+600,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.074065,0.113351,0.114615,0.302031,Good,1,0,0,0.009021,0.003855,0.0063774,0.0192534,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18466,77.07275,
0+610,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.07442,0.142377,0.118369,0.335166,Good,1,0,0,0.015334,0.008746,0.0123583,0.0364383,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18457,77.07274,
0+620,0,0,0,0,N/A,0,0,0,0.070438,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.11398,0.132017,0.148365,0.394362,Good,1,0,0,0.010764,0.008285,0.0109499,0.0299989,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18448,77.07272,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2838_Potholes.jpg
0+630,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.082261,0.149462,0.150386,0.382109,Good,1,0,0,0.009232,0.006402,0.0131058,0.0287398,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18439,77.07271,
0+640,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.052445,0.13479,0.141086,0.328321,Good,1,0,0,0.009015,0.007713,0.0127256,0.0294536,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1843,77.0727,
0+650,0,0,0,0,N/A,0,0,0,0.059334,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.073729,0.121711,0.143698,0.339138,Good,1,0,0,0.005485,0.004915,0.009219,0.019619,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18421,77.07268,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_2895_Potholes.jpg
0+660,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.043284,0.096021,0.144937,0.284242,Good,1,0,0,0.007383,0.006218,0.0063686,0.0199696,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18412,77.07267,
0+670,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.124147,0.154008,0.146751,0.424906,Good,1,0,0,0.011453,0.00709,0.0099516,0.0284946,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18403,77.07266,
0+680,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.135028,0.156431,0.153442,0.444901,Good,1,0,0,0.016304,0.009029,0.0133444,0.0386774,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18394,77.07264,
0+690,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.100009,0.145522,0.151046,0.396577,Good,1,0,0,0.01043,0.006081,0.0093752,0.0258862,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18385,77.07263,
0+700,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.121413,0.161148,0.158379,0.44094,Good,1,0,0,0.007134,0.004902,0.0106798,0.0227158,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18376,77.07261,
0+710,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.131661,0.145709,0.135425,0.412795,Good,1,0,0,0.006956,0.004738,0.0079763,0.0196703,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18367,77.0726,
0+720,0,0,0,0,N/A,0,0,0,0.034052,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.096452,0.15299,0.139076,0.388518,Good,1,0,0,0.008419,0.006362,0.0095967,0.0243777,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18359,77.07259,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3066_Potholes.jpg
0+730,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.089511,0.150338,0.154526,0.394375,Good,1,0,0,0.014474,0.007255,0.0096175,0.0313465,Good,1,0,0,0.345709,Good,1,0,0,0,N/A,0,0,0,28.18349,77.07257,
0+740,0,0,0,0,N/A,0,0,0,0.028688,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.1083,0.151778,0.157859,0.417937,Good,1,0,0,0.012312,0.006095,0.0118711,0.0302781,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18341,77.07256,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3097_Potholes.jpg
0+750,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123703,0.122792,0.096925,0.34342,Good,1,0,0,0.007997,0.006515,0.009157,0.023669,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18332,77.07255,
0+760,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.133497,0.137742,0.100844,0.372083,Good,1,0,0,0.006272,0.006244,0.0108648,0.0233808,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18323,77.07254,
0+770,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.134091,0.147479,0.12199,0.40356,Good,1,0,0,0.011699,0.008458,0.0108355,0.0309925,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18314,77.07252,
0+780,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14003,0.15642,0.128633,0.425083,Good,1,0,0,0.010639,0.007858,0.0140774,0.0325744,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18305,77.07251,
0+790,0,0,0,0,N/A,0,0,0,0.026969,Good,1,0,0,0,0.683636,Good,0,N/A,0,0,0,0.12823,0.151531,0.117725,0.397486,Good,1,0,0,0.007868,0.007722,0.0129113,0.0285013,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18296,77.07249,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3214_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3227_Potholes.jpg
0+800,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.110654,0.146585,0.136319,0.393558,Good,1,0,0,0.007945,0.010047,0.0156386,0.0336306,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18287,77.07248,
0+810,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.131281,0.150768,0.149715,0.431764,Good,1,0,0,0.008161,0.011883,0.0151147,0.0351587,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18278,77.07247,
0+820,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.101236,0.150425,0.147197,0.398858,Good,1,0,0,0.013159,0.011266,0.0137466,0.0381716,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18269,77.07245,
0+830,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.550015,Good,0,N/A,0,0,0,0.074936,0.149419,0.143799,0.368154,Good,1,0,0,0.01837,0.012002,0.0168935,0.0472655,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1826,77.07244,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3300_Shoving.jpg
0+840,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.128017,Good,1,0,0,0.138084,0.160194,0.15023,0.448508,Good,1,0,0,0.030036,0.015236,0.017887,0.063159,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18251,77.07243,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3336_Patch_work.jpg
0+850,0.254348,0,0,0.254348,Good,1,0,0,0.079,Good,1,0,0,0,3.979374,Good,0,N/A,0,0,0,0.132959,0.171629,0.140389,0.444977,Good,1,0,0,0.037526,0.014513,0.0189553,0.0709943,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18242,77.07241,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3348_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3360_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3364_Alligator_crack.jpg
0+860,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.291918,Good,0,N/A,0,0,0,0.129045,0.162357,0.123791,0.415193,Good,1,0,0,0.020324,0.01453,0.0179092,0.0527632,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18233,77.07239,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3391_Shoving.jpg
0+870,0,0,0,0,N/A,0,0,0,0.236629,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.134745,0.183206,0.145572,0.463523,Good,1,0,0,0.022543,0.018137,0.0191706,0.0598506,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18225,77.07237,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3416_Potholes.jpg
0+880,0,0,0.080049,0.080049,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.133368,Good,1,0,0,0.075804,0.160241,0.113091,0.349136,Good,1,0,0,0.025094,0.015925,0.0176915,0.0587105,Good,1,0,0,0.281809,Good,1,0,0,0,N/A,0,0,0,28.18215,77.07236,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3423_Transverse_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3433_Patch_work.jpg
0+890,0,0,0,0,N/A,0,0,0,0.030277,Good,1,0,0,0,0.225741,Good,0,N/A,0,0,0,0.123601,0.156924,0.113691,0.394216,Good,1,0,0,0.025253,0.013347,0.0151346,0.0537346,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18207,77.07234,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3454_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3463_Shoving.jpg
0+900,0.15054,0,0,0.15054,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145215,0.139028,0.155755,0.439998,Good,1,0,0,0.025794,0.009944,0.0160371,0.0517751,Good,1,0,0,0.319933,Good,1,0,0,0,N/A,0,0,0,28.18198,77.07232,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3481_Alligator_crack.jpg
0+910,0,0,0.110482,0.110482,Good,1,0,0,0,N/A,0,0,0,0,0.976575,Good,0,N/A,0,0,0,0.126294,0.138412,0.13472,0.399426,Good,1,0,0,0.016415,0.009396,0.0170051,0.0428161,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18189,77.0723,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3496_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3516_Transverse_crack.jpg
0+920,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.566356,Good,0,N/A,0,0,0,0.037858,0.14093,0.1624,0.341188,Good,1,0,0,0.019039,0.014838,0.018561,0.052438,Good,1,0,0,0.310251,Good,1,0,0,0,N/A,0,0,0,28.1818,77.07228,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3526_Shoving.jpg
0+930,0,0,0,0,N/A,0,0,0,0.010543,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.033296,0.14162,0.168799,0.343715,Good,1,0,0,0.015997,0.012117,0.0139085,0.0420225,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18172,77.07226,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3561_Potholes.jpg
0+940,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.388449,Good,0,N/A,0,0,0,0.021356,0.13552,0.174979,0.331855,Good,1,0,0,0.019643,0.014241,0.0164803,0.0503643,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18163,77.07224,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3571_Shoving.jpg
0+950,0,0,0.043921,0.043921,Good,1,0,0,0.049654,Good,1,0,0,1.576436,0,N/A,0,N/A,0,0,0,0.026541,0.134745,0.170546,0.331832,Good,1,0,0,0.023126,0.013567,0.0171546,0.0538476,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18154,77.07221,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3595_Rutting.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3596_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3611_Transverse_crack.jpg
0+960,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.039182,0.128964,0.165935,0.334081,Good,1,0,0,0.019163,0.015385,0.0187137,0.0532617,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18145,77.07219,
0+970,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.057982,Good,0,N/A,0,0,0,0.081715,0.144966,0.169089,0.39577,Good,1,0,0,0.022099,0.017543,0.0205111,0.0601531,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18136,77.07216,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3649_Shoving.jpg
0+980,0,0,0,0,N/A,0,0,0,0.080599,Good,1,0,0,0,0.505908,Good,0,N/A,0,0,0,0.084495,0.151872,0.168545,0.404912,Good,1,0,0,0.026116,0.012797,0.0171339,0.0560469,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18128,77.07213,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3675_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3681_Shoving.jpg
0+990,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.054942,Good,1,0,0,0.043733,0.142707,0.17586,0.3623,Good,1,0,0,0.022777,0.014039,0.0125474,0.0493634,Good,1,0,0,0.164678,Good,1,0,0,0,N/A,0,0,0,28.18119,77.0721,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3686_Patch_work.jpg
1+000,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.122635,0.162088,0.208385,0.493108,Good,1,0,0,0.018108,0.013813,0.0167827,0.0487037,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1811,77.07207,
1+010,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.138586,0.147206,0.191255,0.477047,Good,1,0,0,0.010548,0.005636,0.0100957,0.0262797,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18102,77.07204,
1+020,0,0,0,0,N/A,0,0,0,0.011838,Good,1,0,0,0,0,N/A,0.187309,Good,1,0,0,0.150102,0.16729,0.154476,0.471868,Good,1,0,0,0.019632,0.012321,0.0188529,0.0508059,Good,1,0,0,0.345926,Good,1,0,0,0,N/A,0,0,0,28.18093,77.07201,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3772_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3777_Potholes.jpg
1+030,0,0,0,0,N/A,0,0,0,0.019072,Good,1,0,0,0,2.493415,Good,0.05,Good,1,0,0,0.089989,0.269995,0.219127,0.579111,Good,1,0,0,0.016158,0.012321,0.0191301,0.0476091,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18085,77.07198,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3811_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3813_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3821_Shoving.jpg
1+040,0,0,0,0,N/A,0,0,0,0.235197,Fair,0,1,0,0,11.48472,Poor,0,N/A,0,0,0,0.256138,0.346819,0.193754,0.796711,Good,1,0,0,0.024684,0.018619,0.0257397,0.0690427,Good,1,0,0,0.058248,Good,1,0,0,0,N/A,0,0,0,28.18076,77.07194,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3851_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3874_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3882_Shoving.jpg
1+050,0,0,0.104973,0.104973,Good,1,0,0,0.119773,Fair,0,1,0,0,1.058693,Good,0,N/A,0,0,0,0.232976,0.483116,0.46038,1.176472,Fair,0,1,0,0.034377,0.023877,0.0351384,0.0933924,Good,1,0,0,0.354637,Good,1,0,0,0,N/A,0,0,0,28.18068,77.07191,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3895_Transverse_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3906_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3912_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3938_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3942_Shoving.jpg
1+060,0,0,0,0,N/A,0,0,0,0.23794,Fair,0,1,0,0,1.838768,Good,0.185671,Good,1,0,0,0.162593,0.568241,0.593188,1.324022,Fair,0,1,0,0.038395,0.030606,0.0436455,0.1126465,Good,1,0,0,0.840467,Good,1,0,0,0,N/A,0,0,0,28.18059,77.07187,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3972_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_3979_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_4009_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_4025_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_4027_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_4048_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_4058_Patch_work.jpg
